,Url,Poster,Title,Synonym,Description,Type,Year,Studio,Age,Duration,Rating,Num votes,Безумие,Боевые искусства,Вампиры,Военное,Гарем,Демоны,Детектив,Детское,Дзёсэй,Драма,Игры,Исторический,Комедия,Космос,Магия,Машины,Меха,Музыка,Пародия,Повседневность,Полиция,Приключения,Психологическое,Романтика,Самураи,Сверхъестественное,Сёдзё,Сёдзё Ай,Сёнэн,Сёнэн-Aй,Спорт,Супер сила,Сэйнэн,Триллер,Ужасы,Фантастика,Фэнтези,Школа,Экшен,Этти
780,https://animego.org/anime/fiziologiya-izvraschencev-1351,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5deef595044b8710924065.jpg,Физиология извращенцев,HenSemi (TV),"Университетская программа предлагает студентам выбор предметов для изучения, оставив обязательным дисциплинам лишь 10-15% учебного плана. И очень часто студенты останавливают свой выбор на не совсем важных для них предметов, поддавшись харизме преподавателя, более удобному расписанию занятий. А некоторые просто идут на предмет «за компанию» с товарищами.А вот Нанако Мацутака выбрала и вовсе странный предмет для изучения, который ведет откровенно сумасшедший профессор Мэссия. Его семинары посещают настоящие извращенцы, и наивной первокурсницы там явно не место! Нанако записалась на предмет только из-за старшеклассника Комуги Мусаси, который ей очень нравится. И очень скоро пожалела о своем выборе. Но, раз уж она подрядилась сдавать эту дисциплину, то придется учиться. И девушка начинает осваиваться в коллективе, отбросив все стереотипы, забыв о морали и шаблонах. А то, что на уроках Мэсси нужно проводить различные извращенные лабораторные работы, делать странные отчеты и проводить опыты… что ж, привыкнем! Впереди у нее яркая и насыщенная студенческая жизнь!",ТВ Сериал,2011,XEBEC,18,12 мин. ,6.0,132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781,https://animego.org/anime/grabitel-1350,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5e177edf5456c923129422.jpg,Грабитель,Plunderer,"Мир будущего оказался не таким идеальным, как хотелось бы. Им управляют числа, и у каждого человека от рождения есть собственный счетчик, отвечающий за общественный статус. Эти числа уникальны и могут меняться, становиться больше или меньше в зависимости от действий человека. Очень опасно получение нулевого значения, ведь тогда его поглощает бездна… а там – или смерть или даже что-то худшее. Кроме того, если у человека на теле «число» меньше, чем у других, то он не может сопротивляться их указаниям.У главной героини по имени Хина случилось горе – у ее матери «число» дошло до зловещего нуля… Наполовину затянутая в пучину, она поручила девушке отправиться на поиски легендарного героя прошлого – великого Красного Барона. Ей предстоит нелегкий путь, полный испытаний и сожалений. Храбрая Хина отправляется в путь, чтобы узнать природу и законы чисел, встретить много новых знакомых, завести друзей… Одним из них является Лихт – странный парень с немного извращенной натурой, таящий множество загадок и тайн.",ТВ Сериал,2020,GEEKTOYS,18,22 мин. ,8.2,5428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
782,https://animego.org/anime/impuls-mira-1349,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5dedfeead83ee236492549.jpg,Импульс мира,World Trigger,"Японский город Микадо находится на границе параллельной реальности. Здесь находятся врата в другое измерение, где живут «иные» - люди, у которых также есть внутренние распри и войны. Но нашего мира это не касалось… пока через границу не прошли чужие боевые машины, напоминающие гигантских насекомых. Эти безжалостные пришельцы крушили все на своем пути, и никто не мог их остановить.Именно поэтому был создан специальный отряд под названием «граница», цель которого – уничтожение чужих. Эти защитники Земли могут сражаться с ними на равных и использовать технологии другого мира. Школьник по имени Осаму Микумо прибыл на стажировку в Границу. И, хоть ему и дали самый низший ранг, он мечтает добраться до самых высших чинов. А потом в его команду попадает странный новичок Юма Куга, который выглядит довольно невзрачно, но предлагает довольно эффективные методы борьбы против пришельцев.Кроме того, Юма утверждает, что он не японец. Тогда… он не человек? А один из пришельцев, пересекших врата в иной мир? Но почему он помогает землянам? Вопросов у Осамы очень много, и вскоре ему удастся получить на них ответы.",ТВ Сериал,2016,Toei Animation,16,23 мин. ,8.5,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
783,https://animego.org/anime/radost-podema-3-1348,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5ded961651bd4823602115.jpg,Радость подъема 3,Yama no Susume: Third Season,"Аой и Хината — подруги детства. Аои предпочитает оставаться дома и при этом боится высоты, тогда как Хината любит альпинизм. Они обе решают подняться на гору, чтобы увидеть восход солнца, который видели вместе, когда были детьми.В наступающем третьем сезоне им нравится путешествовать по красивым горам с цветными листьями, и история становится еще более красочной, когда они становятся друзьями с местными школьницами!!",ТВ Сериал,2018,8bit,16,13 мин. ,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,https://animego.org/anime/radost-podema-vospominaniya-1347,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5ded932773c06834916436.jpg,Радость подъема: Воспоминания,Yama no Susume: Omoide Present,,OVA,2017,8bit,16,26 мин.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,https://animego.org/anime/radost-podema-speshl-1346,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5ded925c5625b763802952.jpg,Радость подъёма — Спешл,Yama no Susume: Second Season Specials,Эпизоды включены в выпуски Blu-ray/DVD 2 и 7 тома.,Спешл,2015,8bit,16,15 мин. ,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,https://animego.org/anime/radost-podema-2-1345,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5ded91733799b905438590.jpg,Радость подъема 2,Yama no Susume: Second Season,"Настоящая дружба никогда не исчезнет, а противоположности не перестанут притягивать друг друга!Искательница приключений, энергичная, искрящаяся весельем Хината Курауэ и застенчивая, молчаливая, предпочитающая побыть дома Аой Юкимура. Данное когда-то обещание взобраться на гору, чтобы на доли секунды «попасть в прошлое» и насладиться вдвоём закатом. Задача вовсе не проста, а какой путь пройдут девушки и кого на нём повстречают — можно узнать в этой удивительной и лёгкой истории дружбы.",ТВ Сериал,2014,8bit,16,13 мин. ,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,https://animego.org/anime/radost-podema-kakov-stimul-voshozhdeniya-1344,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5ded906c549e3615340356.jpg,Радость подъема: Каков стимул восхождения?,Yama no Susume: Kabe tte Kowakunai no?,"13 эпизод аниме «Радость подъема», изданный только на BD/DVD-версиях.",Спешл,2013,8bit,16,5 мин.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,https://animego.org/anime/radost-podema-1343,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5ded8f41f40b7808183483.jpg,Радость подъема,Yama no Susume,"Аой Юкимура предпочитает спокойные занятия, такие как плетение из бисера, вязание, чтение. Когда-то еще в младшей школе она упала с высокого дерева и сломала ногу, после чего стала бояться высоты и физической активности. Впрочем, к общению она тоже не тянется, отказываясь от приглашений в клубы или мероприятия. Но потом к ней в класс приходит Хината – ее приятельница из младших классов.Она помнит Аой как ярую поклонницу скалолазания, горных походов и прочей активности. И откровенно не понимает, как ее старая подруга охладела к альпинизму и горному туризму. Как бы Аой не намекала ей, Хината не намерена отступать, пока не затянет подругу в очередное путешествие. Напористой однокласснице никак не объяснить, что у Юкимуры нет ни сил, ни желания отправляться в горы. И девочка решает поддаться, ведь иногда проще уступить, чем в сотый раз отказывать.Так что, самое время фенечкам и другим бисерным изделиям потесниться, а палатке занять почетное место в рюкзаке Аой. Ведь им с Хинатой предстоит забраться на вершину высокого холма! Впереди их ждет много приключений, встреч с незнакомцами и прочих радостей жизни, о которых девочка успела позабыть.",ТВ Сериал,2013,8bit,16,3 мин. ,7.2,106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,https://animego.org/anime/nebesnyy-metod-dopolnitelnyy-epizod-1342,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5decd6a7b5c8d692988055.jpg,Небесный метод: Дополнительный эпизод,Sora no Method: Mou Hitotsu no Negai,На официальный сайте «Небесный метод» анонсирован новый эпизод для аниме-сериала. В эпизоде ​​появится новый персонаж.,ONA,2019,Studio 3Hz,16,29 мин.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
790,https://animego.org/anime/nebesnyy-metod-speshl-1341,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5decd66d5025d230907114.jpg,Небесный метод: Спешл,Sora no Method: Aru Shoujo no Kyuujitsu★,Оригинальное короткое аниме в комплекте с седьмым Blu-ray и DVD томом Небесный метод.,Спешл,2015,Studio 3Hz,16,11 мин.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
791,https://animego.org/anime/nebesnyy-metod-1340,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5decd6212fc51005453894.jpg,Небесный метод,Sora no Method,"Семь лет назад Нонока Комиа пришлось покинуть родные края и переехать в Токио из-за болезни мамы. Увы, медицина оказалась бессильна, и мама Ноноки умирает. Девочка очень тяжело переживает ее смерть. И спустя некоторое время они решают вернуться обратно, в их маленький городок Темноозерск, который с недавних пор стал довольно знаменит.Дело в том, что вот уже семь лет над ним висит настоящая летающая тарелка! Откуда? И что она там делает? Никто не может ответить на этот вопрос, ажиотаж туристов давно спал, и местные уже привыкли к новому пейзажу. Нонока стала разбирать свои вещи и внезапно обнаруживает в своей комнате синеволосую девочку по имени Ноэль. Она не понимает, кто это, но Ноэль, похоже, хорошо ее знает. Эта встреча запускает цепочку странных событий – на каждом шагу девочка получает больше вопросов, чем ответов. Она разворошила запутанный клубок воспоминаний, судьбоносных решений и жизней, связанных между собой. Нонока, Ноэль и другие дети когда-то были знакомы… и, похоже, их связывало что-то большее, чем дружба. Куда делить воспоминания Ноноки, и при чем тут летающая тарелка?",ТВ Сериал,2014,Studio 3Hz,16,24 мин. ,7.9,133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
792,https://animego.org/anime/yarkaya-tihaya-3-1339,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5dec99db81f93226071386.jpg,Яркая Тихая 3,Chihayafuru 3,"Почти всю жизнь Тихая Аясэ помогала сестре стать знаменитой моделью. Но однажды она повстречала Ватаю Арату, который решил, что Аясэ ждёт большое будущее в каруте. Тихая втягивается в игру — и пока она двигается к мечте стать лучшей в Японии по каруте, её пути с ребятами из школьного кружка расходятся. В старшей школе она продолжает играть в надежде, что однажды вновь встретит старых друзей.",ТВ Сериал,2020,Madhouse Studios,16,22 мин. ,8.7,208,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
793,https://animego.org/anime/yarkaya-tihaya-2-vsya-zhizn-prohodit-nezametno-kak-dolgiy-osenniy-dozhd-1338,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5dec99574f083617479886.jpg,"Яркая Тихая 2: Вся жизнь проходит незаметно, как долгий осенний дождь",Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,"Оригинальный эпизод, идущий в комплекте с 22 томом манги.",OVA,2013,Madhouse Studios,16,22 мин.,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
794,https://animego.org/anime/yarkaya-tihaya-2-1337,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5dec987e6cdb3955588627.jpg,Яркая Тихая 2,Chihayafuru 2,"Красавице Тихайе Аясэ сулили карьеру модели, как и ее сестре. Но девушка выбрала свой путь. Ее детская влюбленность в Арате Ватае привела к тому, что стала не только хорошим игроком в «Каруту», но и создала свой собственный клуб!  И теперь девушке совсем не до любовных дел. Кажется, она совсем не замечает внимания со стороны мужчин, будь то ее друг Арате или Тайти Масима – самый красивый и популярный мальчик в школе.  Он с детства влюблен в Тихайю, но она считает его лишь хорошим другом.Она жаждет стать победительницей «Каруты». За прошлый год школа Мизжусава стала известна на всю страну своей потрясающей командой «Каруты». И Тихайя внесла весомый вклад в развитие этой игры. Вот только стать королевой «Каруты» ей не удалось – это звание по-прежнему носит Синобу Вакамия. Но девушка не сдается. Она создает свой собственный клуб. И собирается отобрать корону, ведь в Миджусава поступило немало талантливой молодежи. Но и Тайти не собирается отступать. Он твердо намерен завоевать сердце красотки, и, если для этого придется пройти «Сто стихотворений», почему бы и нет? Игра продолжается!",ТВ Сериал,2013,Madhouse Studios,16,22 мин. ,8.8,210,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
795,https://animego.org/anime/yarkaya-tihaya-1336,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5dec959395441657682962.jpg,Яркая Тихая,Chihayafuru,"В старшей школе Миджусава большое событие – в нее поступила сестра известной японской супер-модели Аясэ. Даже в этом престижном учебном заведении есть свои звезды, и все считали, что эта девушка сможет стать одной из них. Наверняка, у нее образцовые манеры и привлекательная внешность! И, действительно, девушка по имени Тихайя оказалась очень очаровательной и красивой, вот только ее поведение далеко от идеального.Она всегда делает лишь то, что хочет сама, говорит то, что думает. И даже вступила в клуб «Каруты» - детской игры с изучением правописания. «Эх, зря такая красота пропадает» – решили местные парни, устав от безуспешных попыток превратить красотку в образцовую леди. Но правду об одержимости Тихайи странной детской игрой знал лишь Тайти Масима, ее давний верный друг. Дело в том, что в детстве девушка влюбилась в парня Арата Ватая, внука великого игрока в «Каруту». Он уехал, и теперь девушка считает, что сможет вновь его увидеть, став чемпионом «Каруты». Тайти сам записывается в клуб и помогает Тихайе стать ее членом. Игра началась!  И ничего не сможет ее остановить.",ТВ Сериал,2012,Madhouse Studios,16,22 мин. ,8.5,293,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
796,https://animego.org/anime/mastera-mecha-onlayn-ii-rassledovanie-1561,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5ec7cbe192675934483622.jpg,Мастера Меча Онлайн II: Расследование,Sword Art Online II: Debriefing,"Краткое содержание арки «Призрачная пуля», также известное под названием «Эпизод 14.5».",Спешл,2014,A-1 Pictures Inc.,16,24 мин.,8.4,1700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
797,https://animego.org/anime/gorizont-posredi-pustoty-speshl-1335,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de756cb67d5b515034191.jpg,Горизонт посреди пустоты: Спешл,Kyoukaisenjou no Horizon Special,"Ожесточенная и кровопролитная война довела до того, что люди вынуждены бежать с родной планеты. Они обосновались в другом мире, но вскоре рухнул и он. Предсказатели сообщили, что человечество обязано вернуться на Землю и заново пройти исторический путь в X тысяч лет. Лишь в этом случае они получат прощение. Прибыв на Землю, поселенцы узнают, что единственным пригодным местом обитания осталась территория Японии, которую населяет небольшое количество аборигенов. Чтобы избежать тесноты, новые земляне создают параллельное измерение и воссоздают мировую историю там. Но в 17 веке н.э. была совершена ошибка, что привело к исчезновению карманной вселенной. Смотрите спешл серии аниме «Горизонт среди пустоты» онлайн на нашем сайт, и вы сможете увидеть ещё больше приключений, трудностей и радостей, которые ждут колонизаторов, искупающих грехи человеческой расы.",Спешл,2018,0,16,12 мин.,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
798,https://animego.org/anime/gorizont-posredi-pustoty-2-1334,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de74bf44a388264861067.jpg,Горизонт посреди пустоты 2,Kyoukaisenjou no Horizon II,"Воспользовавшись возможностью, которую предоставил конфликт Мусаши с Заветным союзом, Тори Аой и его товарищи пытаются найти эмоции Горизонт Ариадаст и спасти ее от Заветного союза. В надежде найти укрытие, плавучий город Мусаши отправился в Англию, но там их ждала непредвиденная ситуация. Остров Англии готовил свою собственную армаду к войне против британских островитян и, чтобы город Мусаши смог остаться в Англии, Тори и его товарищи пообещали королеве Англии защищать ее территорию. И вот теперь, когда поиски эмоций Горизонт подходят к своей кульминации, новая битва Тори вот-вот начнется.",ТВ Сериал,2012,Sunrise,18,24 мин. ,7.5,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
799,https://animego.org/anime/gorizont-posredi-pustoty-1333,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de7496d1c6ed641182058.jpg,Горизонт посреди пустоты,Kyoukaisenjou no Horizon,"После мировой войны Земля перестала быть пригодной к существованию. Людям пришлось бросить свой дом и отправиться в космос с надеждой на обретение нового места проживания. Но подыскать пригодную для жизни планету не удалось, и человечество решило вернуться на Землю. Удивительно, но единственным сохранившимся уголком суши, где можно было бы наладить жизнь, оказались Японские острова.Вернувшиеся на Землю люди столкнулись со множеством трудностей. И самая главная из них – острова не могли вместить всех жителей. Было принято решение создать дополнительные искусственные зоны для проживания, пока человечество не решит вопрос о возвращении в космос. Чтобы вновь вернуть свой мир обратно, человечество, по преданию, должно заново пережить 10000 лет своей истории. И поэтому была запущена программа по реконструкции знаний о человеческой цивилизации.Так случилось, что в 1413 году мир оказался разбит на мелкие куски из-за внутренних распрей – совсем как в эпоху смуты и феодальной раздробленности. Коренные японцы были изгнаны на летающий корабль-город Мусаси. Но в 1648 году глава студенческого Совета Тори Аой решает вернуть свою родину во что бы то ни стало.",ТВ Сериал,2011,Sunrise,16,24 мин. ,6.9,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
800,https://animego.org/anime/levius-1332,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de69057f0d7a675547315.jpg,Левиус,Levius,"1842 год новой эры. Прошло пять лет с тех пор, как конфликт Fosanian, спор о территориальных правах на бурение на воду Агарты, подошел к концу. Это эпоха, когда «гиперстим» используется для питания самых разных вещей, и боевое искусство металлического бокса, когда машины объединяются с телом человека в бою, находится на пике своего процветания.История повествует о Левиусе; молодой человек, чьи родители стали жертвами войны. Его приютил дядя Зак, и именно здесь Левий начинает погружаться в мир металлического бокса, словно руководимый самой судьбой и его врожденной способностью к боевым искусствам. Левиус все выше поднимается по ступеням славы, убивая своих грозных соперников одного за другим, когда за ним следит загадочный человек по имени доктор Клоун, его губы изогнулись в дерзкой улыбке. Между тем воспоминания о войне продолжают преследовать глубины разума Левия ... Теперь он должен взять борьбу за свою судьбу в свои руки!",ONA,2019,Polygon Pictures,16,25 мин. ,8.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
801,https://animego.org/anime/psihopasport-3-1331,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de5c8c282669498520047.jpg,Психопаспорт 3,Psycho-Pass 3,"Благодаря системе «Сивилла», психические состояния общества теперь могут измеряться в числовом масштабе. Используя эти «коэффициенты преступности», преступник может быть задержан еще до того, как он совершит преступление. Но это идеальная ли система? Для инспекторов Кея Михаила Игнатова и Арата Шиндо это еще предстоит выяснить, поскольку их карьера в отделе расследований преступлений Бюро общественной безопасности только начинается.Шиндо и Игнатову поручено расследовать крушение корабля с иммигрантами, но они начинают подозревать, что это был не просто несчастный случай. Тем временем таинственная группа под названием Bifrost наблюдает за ними из тени, но они не единственные, кто проявил интерес к двум новым инспекторам...",ТВ Сериал,2019,Production I.G,18,45 мин. ,8.2,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
802,https://animego.org/anime/psihopasport-greshniki-sistemy-po-tu-storonu-carstva-1330,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de5c77c305b9908938175.jpg,Психопаспорт: Грешники системы — По ту сторону царства,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,"События происходят после инцидента, происшедшего в 2116 году на территории Ассоциации государств Юго-Восточной Азии, после которых Шинья Когами продолжает странствовать. В маленькой Южной Азиатской стране Когами спасает автобус с беженцами от вооружённых партизан. Среди беженцев находится молодая девушка — Тэнцзынь. Тэнцзынь упрашивает Когами научить её бороться, чтобы отомстить за убийство её родителей.",Фильм,2019,Production I.G,18,1 ч. 10 мин.,8.7,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
803,https://animego.org/anime/psihopasport-greshniki-sistemy-pervyy-blyustitel-1329,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de5c6b471d99210098428.jpg,Психопаспорт: Грешники системы — Первый блюститель,Psycho-Pass: Sinners of the System Case.2 - First Guardian,"События происходят летом 2112 года, перед тем как Аканэ Цунэмори была назначена инспектором первой группы отдела уголовных расследований Бюро Общественной Безопасности. Тэппэй Суго, опытный пилот 15-й объединённой оперативной группы Вооружённых сил, присоединяется к военной операции на острове Окинава. Тремя месяцами позднее беспилотный боевой дрон открывает огонь по Министерству обороны в Токио.Исполнитель первой группы отдела уголовных расследований Бюро Общественной Безопасности Томоми Масаока отправляется на военную базу Суго, чтобы расследовать происшествие в Токио.",Фильм,2019,Production I.G,18,1 ч. 00 мин.,8.5,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
804,https://animego.org/anime/psihopasport-greshniki-sistemy-prestuplenie-i-nakazanie-1328,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de5c62d17264668148892.jpg,Психопаспорт: Грешники системы — Преступление и наказание,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Bachi,"Действия разворачиваются в 2117 году, спустя около полугода после событий фильма «Психопаспорт. Фильм». Бюро Общественной Безопасности расследует странные события, связанные со специальным учреждением для содержания потенциальных преступников под названием «Обитель». С помощью новой комбинации наркотиков и особой терапии в «Обители» удалось создать идеальное общество нового типа, где потенциальные преступники действуют в гармонии друг с другом и выполняют работу, полезную для общества, сохраняя свой коэффициент преступности на удовлетворительном уровне. Однако, когда в здание Бюро врезается автомобиль, управляемый травмированной женщиной — психологом-консультантом, работающем в «Обители», чьё психологическое состояние было повреждено из-за неизвестных наркотиков — становится ясно, что общество, созданное «Обителью», не так идеально, как все считают.",Фильм,2019,Production I.G,18,1 ч. 00 мин.,8.0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
805,https://animego.org/anime/psihopasport-film-1327,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de5c5533a693822639294.jpg,Психопаспорт (фильм),Psycho-Pass Movie,"2116 год. Японское правительство начинает экспортировать автономных роботов-дронов с системой Сивиллы в «проблемные» страны, и Сивилла распространяется по всему миру. В качестве эксперимента решается запустить Сивиллу в СЮВАС (Союз Юго-Восточных Азиатских Стран) — государство, истерзанное гражданской войной. Опыт оказался удачным, и благодаря новой системе прибрежный город Шамбала начинает благоденствовать в обстановке временного перемирия и безопасности. Однако затем СЮВАС посылает в Японию своих агентов с целью совершить теракт. Те успешно проникают сквозь охрану Сивиллы и наносят удар изнутри. Подозрение падает на конкретного человека. Ответственная за проведение расследования, офицер Цунэмори отправляется в Шамбалу. Истинная справедливость восстановит свою чистоту на новой земле.",Фильм,2015,Production I.G,18,1 ч. 53 мин.,8.7,979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
806,https://animego.org/anime/psihopasport-2-1326,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de5c4297e053617470723.jpg,Психопаспорт 2,Psycho-Pass 2,"Спустя полтора года после событий первой части, инспектор Бюро общественной безопасности Акане Цунемори все еще работает в системе Сивилла, решив подчиниться ей и вершить правосудие. Теперь она уже не неопытный новичок, а опытный инспектор, здраво оценивающий существующий порядок. Она по-прежнему работает вместе с «Карателями». Но есть и пополнения. В ее команду попадает младший инспектор Мика Шимоцуги, слепо выполняющая любые указания «Сивиллы».Но любая система имеет изъяны, даже такая идеальная, как «Сивилла». Дело в том, что программа может распознавать людей, доведенных до крайности, имеющих психотип маньяка… но абсолютно бессильна перед гениями, уверенными в своей правоте при совершении преступления. И пришел момент, когда кто-то сумел создать способ контроля за индексом преступности…Теперь Акане и ее команде предстоит сыграть в смертельную игру. На кону не только их жизни, но и репутация «Сивиллы» в целом. Сумеет ли инспектор собраться с силами и раскрыть таинственного преступника, который смог обмануть совершенную законодательную систему? Или эпохе «Сивиллы» пришел конец?",ТВ Сериал,2014,Tatsunoko Productions,18,23 мин. ,8.6,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
807,https://animego.org/anime/psihopasport-1325,https://animego.org/media/cache/thumbs_250x350/upload/anime/images/5de5c2505c863523706242.jpg,Психопаспорт,Psycho-Pass,"В 2112 году в Японии сложилось идеалистическая модель общества. Люди отошли от привычного государственного аппарата, переложив все обязанности по защите и обеспечении правопорядка системе «Сивилла».  После ее внедрения уровень преступности снизился до нуля – программа мгновенно распознает возможного преступника по анализу «психопаспорта» и судит его, как потенциального преступника, если данные превышают норму. Если превышение незначительное, то его посылают на принудительное лечение, высокое и безвозвратное – преступник должен быть казнен.Жизнь в Японии стала спокойной, но люди превратились в инертную массу… и система тоже не идеальна. У нее тоже есть погрешности, и главная ее слабость – в людях, которых она защищает. Она может только приговаривать, но не судить. А значит, нуждается в исполнителях, которые могут вершить правосудие без страха запятнать свой Психопаспорт. Их называют «Каратели». Бюро общественной безопасности арестовывает тех, у кого превышен коэффициент преступности. И именно туда поступает молодая следовательница Аканэ Цунэмори, которой придется работать вместе с «Карателями» - теми, кто балансирует на грани…",ТВ Сериал,2013,Production I.G,18,23 мин. ,9.0,3036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
